ProcessName,Processpath,Module,Hash,Signature
powershell,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\windows\system32\wmidcom.dll,2E2826E836168F1F8E3F10D4325C6A7B4B3FBC8376095B7FFB01A62F56726836,NULL
powershell,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\windows\System32\WS2_32.dll,7D893A42A660436263DE713987BB1E81D6D38C00460F93206CBB8777C4002C7E,NULL
powershell,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WSMAUTO.DLL,0E049D27507899C13617353EABC68FD51055CADE0C5564B007464236B32D8C92,NULL
powershell,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WsmSvc.DLL,474EB4D954FC57827E182DF1C63BD881E134C3589313BF1B6AC74759883F2D6F,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\system32\adhapi.dll,6B80F5A2267AD766AF85E0F780CC6CB38571967D8A095924D65BAFC01BAE5BCD,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\adhsvc.dll,D1A7AEB7478E9FA0E21FE2F2E4D00CA47F05276AF590AE674516DB6647DAC989,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\advapi32.dll,C88EB32E0E06D9DAAB48A123212FE341B303613B4D9AB2F330B96357C722BD58,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\ATL.DLL,4CD4AE92361E0975BC6BFE9CCAFF6BB221DFA0F9CFD1BC772F4CCA9E55C5877D,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\AUTHZ.dll,8FD060B0F29A1FB23C3D1F389C22EC067247F1E457F331D2B15AE44323ECB8D0,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\bcd.dll,6C0601675E07083C28199BB7933A2CF5EF3784DC243BD030EB963052C3C4D4CA,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\bcrypt.dll,24CDED04F5493C55A675B1165459CA2994A6A09A33EBAF7C34442791CF96CEDC,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\bcryptPrimitives.dll,676475F2363D5134E1E6FD936657B6F753830E142392D2D3A37467E6800281BA,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\bfe.dll,81850BCA356353AE98F3B11C53C61D403726258325811F931B7C0EDFFFDE800B,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\BrokerLib.dll,204585F28E2F30BA66216B6ECC121FAE1846A4B3007752CDFEC6D8F31CB8CCC7,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\Cabinet.dll,EEB32E3E4256CC9935227ACD5BA576B75F1F6FE3C818D2127513CB22F823FECB,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\certprop.dll,6C2DE9038C428EDA2998BE489120D8F741C568B78022424EEA0C121982C661AF,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\cfgmgr32.dll,071E00374806E043A2E78E88C7FDDCE8F5983DE665DF41F3B3210660BF2EF704,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\clbcatq.dll,A78284317D3529371291712772C8CA0A7DC01B7CEF47EC079ECC2FC76ABA6547,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\CLUSAPI.dll,054E1510BED4C68C104E0F838CC07A640632DB27F9810A1151246FE4131F0B45,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\combase.dll,447FEA906B582FB639DEB5FB8890E0FDDB27E913C5AEB67E34BE26085A5D7540,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\coremessaging.dll,10BF457194B336128799F814F43D5CA198CC05FCBDF4A9725684367C47D6D1DF,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\CRYPT32.dll,022D1134898C5CADC702D88FB864832EC8F2F1809B1A2E5567E1338E8483387D,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\CRYPTBASE.dll,63A0E1A76B7ABCF56E44B548568649FFB6B5609402746D48A4DC77CCED20F5FE,NULL
svchost,C:\windows\system32\svchost.exe,C:\Windows\System32\cryptcatsvc.dll,6C6C5CA3829F15CA748CF6481B0DAB81382A04FC902AAA1B65290E4A3B7200C2,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\cryptdll.dll,456AC2654BA09276489C006E21D48FF6D5EA7B991B83E5872F27962CA37BC7E6,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\cryptnet.dll,B4EFCCA21ADC0FF2FD3505DD9F9F6D6F66CFF229FE21D97DFEF19F1D485769A0,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\cryptsp.dll,DD7EBCFB0645D7D10164EB7D78B2D15E20ED2DB34A2A74C654DEF786E4902498,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\cryptsvc.dll,A2EB0A57225E65FC264CFC9FAD858D8B54A015CDAE3DC904B1C4E9AAB40B1F06,NULL
svchost,C:\windows\system32\svchost.exe,C:\Windows\System32\crypttpmeksvc.dll,35582007F0FB89AAAA43C502386EABED1543785EAFE27100A486A2CFEF9F639A,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\CSystemEventsBrokerClient.dll,AF0CD47191FE968190F9149AB9923A0B92BDCC74C04DD095D89AAFFF9DD447E1,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\DAB.dll,9FE53B94476BD67B64E986FA5988F62FBC101174027A029F14C3055D70FBAD53,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\DABAPI.dll,2E4827F6F4B9FF9A5E513C21F545A48B54D9CC27EE71223461A4DF159D3D37A4,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\dbgcore.DLL,4512987B2E8A23AE6D7EBE41121DF2059F7068152F0367A8644850FEFDC89959,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\dbghelp.dll,BCEF4DEBDE7D8D6916EE3D3E5E63A725E03A058AABCD7DD49DF9D48B16E96D1A,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\DEVOBJ.dll,CFF524F52D5F91788F34A47076E0CA36132890981079B27F559279B3F6FC3B11,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\DEVRTL.dll,370BAADCA5D39C94A532D2E80EBA6CA537B47E41038A332412AEE4BBA5F025B9,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\dhcpcore.dll,D6A13E199F428B3230CABA4B45A2BE5E78EFD2129EAC0BB0F9811077320224B4,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\dhcpcore6.dll,68C7CEC4D2BDA5266CB8589FCA92BA653EF9EAE76F093348AC16E056C6068874,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\dhcpcsvc.DLL,D7F242E7262A1A0F24ECE3977D813D709F1B694C412453E50CB3CD3DB2F471EF,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\dhcpcsvc6.DLL,7570B180597472B0AC4E89EAEC2ED8A5FF4BFA56668ACFBED26255B96B046F47,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\diagtrack.dll,0EDBAF4D860B1BB85779BEF88A8F456F5D4285FC2627EF4331BDAA72FD8FD0FB,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\DMCmnUtils.dll,1D717B0A4DE8834B7C74E77C145A8D6CB281230D66EC03B1E9AB833B776051F7,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\DNSAPI.dll,E982390627FCF51BF42DEEA5FF36C36505E2CC3E4E7C34D99504DF0C5592D76C,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\dnsrslvr.dll,F1E164FD7C8A509ED02C116D86280491FD1FED8142392AC50C255557921F6045,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\DPAPI.dll,D399633CC99D754DD999BB4FFADD768FEA82F57A0241809117AD786DC33DD30E,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\dps.dll,14DB5C186B69644AA93C445BF31CC9670204F95A47B77B6EACB19B4A316378AD,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\drvstore.dll,01378AE59366CBA838FE2BAB9265FC52EF45DE438D35EA10A7E3931DD83B39AD,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\DSPARSE.dll,0CA602484CD0E2C67091FCD60091608BF746B1D05B353DB9805D1CAE0ED09D70,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\DSROLE.dll,62B8900EFDF4B30E54E11232A8DA95DBF066DAEFD364A66EB99ADC028A3798F7,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\dssenh.dll,EEEB71D41EA7C0DD4B59610965BBF2F14FABB25E52CBC1AB410ABAE4E403B160,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\dxgi.dll,ED26DBB9C3656767CA25887CDC3B45CF978AFC75E064FF5457A36C7A69E55223,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\es.dll,9EE973A25134960E62D1A6A1E34AD9B3F7690E71C1AD31A23FA2081A73438754,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\system32\ESENT.dll,05562B2502A8CB16C413572C1E93857900FCB029A128AE75D550996709FCB7B7,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\EventAggregation.dll,5A93D4B2CD55EB7D208524F1E156B6AF0894ECE90A1C9A2D36F03374CB2994EC,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\FirewallAPI.DLL,EDEADDB2BACA0E917414E40B1E2BA88C98C5C967A7719A8F327060D1B015A7D5,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\FlightSettings.dll,F7BC1DC6A891FA255EAF31480373BA544A761B67CA4C41A385FBE17B323314AA,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\fwbase.dll,2305E780D161A736DB237727AC78EC1D2462793FD5013D126621B4BBBB16D743,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\FWPolicyIOMgr.dll,7FB39020739D3AA8A78A3916556A823FA6C48C4309877D5867714AEDD5DE35B5,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\fwpuclnt.dll,C64A1EC862188D2EE1202DB02BFBF4E2DD56780905E509012799EB57FC9A88ED,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\FwRemoteSvr.DLL,30DDBD72D824909624DBCF36B8CF1C9D7E0C69E4BDE26FA0DD5106EF072D56D2,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\GDI32.dll,23E2C55C4CBB4E8E7644BD42929BECA074445546D611A29AB6047214EF087020,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\gdi32full.dll,1B8346DF1321B42978B05936B57BAA1F3AE8262D87893D40E6C1C4CA5C1895FA,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\gpapi.dll,211BF523128C9A337BCC9B8F984FF552915C7A8560E5E00F76F5AC17339C6459,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\gpsvc.dll,049CE31D3FFA465DABA214325B1088B081498CC2F77E19F3DE19775EC8F4F359,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\HID.DLL,77FD468B4C46A75312426E4368389057EFED233844CF1BC8468983EEC160F178,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\HTTPAPI.dll,E5D2CAB8D8F3EDDF0E7895E9D585FC89AF6A93954944071CA1B235FA8AF8DD4B,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\httpprxc.dll,DB07F9C6BEAD7D95B40D83D71B37650C3FAD169564D766E41326FD212D1B94DD,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\httpprxm.dll,27554573552ACEE77B2C7E18A0EE0BC78FB527D90134F7C1C3C79AE61F24A4D5,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\imagehlp.dll,8B84BE9335EF640ABAA8E8BBA45C6BC77F2251359D4BCC157235CB4BC107AE69,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\IPHLPAPI.DLL,AF2440640BF8BDEAAF0DECDD7C354158E415ED0AA340ABA7A6CCCDC09C1E728B,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\iphlpsvc.dll,FE6CC399A076CD7FFA797CF9CD07EC192E2BA0B441436DF9235003EFC3EC9D4B,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\ipsecsvc.dll,AAA35A943CA410009D8CA437C737199233A0D60712D28F35227ABC473AB82580,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\JoinUtil.dll,771DCD3A35F3238BD6B79C76A5C5897EE91B69C39513CCD90E78D2D98904EE88,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\kernel.appcore.dll,D4F178583F6F33794D42B4DB11008494E9CD9F069C2AD2CA304DA63F9B5F659C,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\KERNEL32.DLL,1E33D241F5B247E9B8FBA73967EDDDADA0B197E9577334BBC5548EA9D802E3D8,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\KERNELBASE.dll,B912E8D775359012DAF561051D21CCF838B54BD3519F71E6BCD6CB7C5AB8C848,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\ktmw32.dll,43F8F1D2B1C7B1085736899A2B0CB2CF931962E457A8AD4345181F8262818A99,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\lmhsvc.dll,FFD7B4FB0A7B61BC6B76A172134673842F2CF00E96FA3ED4A8273DC525B6BB92,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\logoncli.dll,4B5C66866D1B940475E15809A123A0E045942E9DA68AFB8BC47B33D120123AFD,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\lsm.dll,F6570B4493AC1233527DC6B8C2E695911E6C0F6F5611210211AC4A597F35BED7,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\lsmproxy.dll,CE0BFD398566A686F4E29C3E82ED5B5DDCF7D3960BE60E082E3B0A72203B22A0,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\mi.dll,CEE442DCF9F8323918AE436E1F53876ECBADF156CA655FBA2CA2D222DEC3D151,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\mintdh.dll,B714E3CDEB23E63894D62E9335F51E301A9093F263623CCEFA2F674AABE7D629,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\miutils.dll,97C6D40287173335D3208B0FACEDB3DC8DD3048900FBC70F359E29C0071EF0A3,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\mpssvc.dll,132866AC60A802F733FD28C0FCD3951F7B8B929C823A20380ABE973240175B88,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\MSASN1.dll,2BFE4014E06552A9D4201EF9D1C605694AAF2B7B811265EFD91FC6D1C2D48242,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\mskeyprotect.dll,BCC6EDFA8210852017C6A2DB6C80939157F1EB32FA847A05C6E85850D4FCA46D,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\mstask.dll,63D27A27410A228579426621DCBF3CB4727B5B44CED7494FBBA81C47EA45EE17,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\msv1_0.DLL,30E34ABC05ADF4ABACD578256EDB59CD3954CF4F0B9261C842B64FCF41949D40,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\msvcp_win.dll,959A084ED6B3897591981AD3606FC04DB7ECDDF479AECA3EC5A3368663FFFD1B,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\msvcp110_win.dll,30B5AD268C022FCA2AACAE2CB6E4DC36F6A01C16A006046BB4417CEA96DA4F5A,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\msvcrt.dll,C693DA0EF4DCF3BC244661B9FD280FE12C3053FDD7B977712C0CF210831B2EF4,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\system32\mswsock.dll,C4764716D257C1E038F34DC6F2AAAB1381C872BE7C896F79352354DF9A23E407,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\napinsp.dll,5DB99D6784900D85BB4A62E9F40B4EC628054D41B38A5E93F80C7A8BB066EBBB,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\NCI.dll,CB83A4F650E2A9ED96370ED9946989A038D2BA66D530B411A84C037DEE092915,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\NCObjAPI.DLL,774A8136F6FC789952548DA2A72F2E53E32A33E91C48EA707C1D823058515DAB,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\ncrypt.dll,4AF58ED374B3EC417DE2D580C594481E7778DA8D414689E5AA2F3BCDAC09FCEA,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\NCRYPTPROV.DLL,95D67873A10185D71BDF4C0125797224F9E6382B7EAF1026AA50D940B63951B9,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\ncryptsslp.dll,E7F1EBEB6A966CF3DFB7C8875E8664F09802A0922FD5D9DEC8A3EBBF9D17F947,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\ncsi.dll,502594A599D0A5FB0334B2D81068AFE0CDDC491E1AB56BEEB29FFA8EC3E1B85D,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\Netapi32.dll,B9BCF21D7F7E771C388C469B2611E8946166C62005B56D72421060DABFF7093F,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\netjoin.dll,A1DD4D0442B70766FE4E4B394B09CD309E1118E9C5F0D66F327B36B476C10AE8,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\netprofm.dll,B8A87D3D11C975FD27C0EE7053B7B95C6207DEA8B454EFE91945C44ED0DBBB49,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\netprofmsvc.dll,7C330D3D141B299FB913093914EFBA0E7EC0A1BFBF8F9141B7F9C5E3F5527879,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\NetSetupApi.dll,4D46200FA60828440E3014282787DAEA26B1F61B7AEB2E6B43568354C505B4BD,NULL
svchost,C:\windows\System32\svchost.exe,C:\Windows\System32\NetSetupShim.dll,79D3739329050EA8676EA819E1339859FA7E9DE884036616F510F888EC7CB559,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\netutils.dll,A931C54C47B454407990241DB12BD209AC219C55F026ADDED427A9E84A409923,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\newdev.dll,5B5E91A1147984A2B737DF4148855D331C125AC08AFD5B15848DF93097A935D8,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\system32\NLAapi.dll,EEC22009F5805BFEB440B1B8BEE7C7EE20F5491237F42A61091B39C5E6F7A7A8,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\nlasvc.dll,335F9FDC1FE7985E00CBC6B4F443AA8A410F029C1999CFB69A37101BE0118899,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\npmproxy.dll,2D7519B6CD7E48673D1D9A8A4A5BF4B6C273A947D068B61B4B9924B25E989BEE,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\nrpsrv.DLL,1D9D42293F8A2FAB847EED2164AB75A1C734791DAE9807037D976D8624EB83C7,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\NSI.dll,86BA1A56A2F557D9159226840786E27F4E311A22B91C00A76E416F43306C5D19,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\nsisvc.dll,2EAD685CE4B3C3C2C7975FB45EEF674B7554EF4F0BE832B768E098D2066DDB2E,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\NTASN1.dll,E0A8F5055CD9E2AF029B8537E09EFFAF1F46C724CB720A6395DCF563EF70B843,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\ntdll.dll,768B03B5FFD542E935D0F0F50809349147392FCA81D836A57F875DDB84875C3C,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\NtlmShared.dll,8014AF1EAE25F7C091010BE58A7AA170BCE922D851FBB8D5997498FF9105EF1B,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\SYSTEM32\ntmarta.dll,20F0A4D99C5095A0CAC39B816BFC987F64CD051843C79E027714666375986176,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\ole32.dll,1EF1C63A3844EB12EC10C9F0CEED6AD2331FF239FD5D514D17459D4B4ADE86AB,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\OLEAUT32.dll,F0D9B6E41F9505090EB41AB540A77421B51412DBC4391250A5ED335A51BEE4E9,NULL
svchost,C:\windows\System32\svchost.exe,C:\Windows\System32\OneCoreCommonProxyStub.dll,81BED60AEB79C489E9F79996A3F0AB626E6CA247EBB656B6B9897C47A39F6AFB,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\system32\pcwum.dll,2A1A51F7FEDA73BAF3440BAFF7D6365A4CB6120EF85FB273B939A667B3E0F837,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\pdh.dll,7F0EED95FB387AD336CD360DBA995F9B6FDAB660CA1ABCB0E436CD084942CDDC,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\powrprof.dll,76EB0FCA87C3AD5FA1C46EB0AF88CF85E172525029E33F5DFC5645EF2EE6F575,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\profapi.dll,C40F6AA73073995E05E5379AE593A6617E8296C79A78BD7F716D95F98AE0D899,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\profext.dll,D3493917926CA512505962B55B380D1ADD1E05AB491C1CD414BC71A5AB4B1093,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\profsvc.dll,A7B7743A3B2FD839E5D5CDE477631467E6AD43D5832F397A15C701F47184A43D,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\profsvcext.dll,76BCC8190DD140192F0A9D3FD90114DB53845AC7099794AF8EB2AAAF5228A6C6,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\PROPSYS.dll,7636E0E40F3FF60DC411EA56294ED1D3F9793C77C9EDD4E03E1B1E184A50CE2E,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\system32\radardt.dll,E0E44284B97EFB224EE6ED1751FD6877A68EBB935296C80DFD653FCF072EEEF8,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\rdpcorets.dll,6D4BDADA539BD12BAD6ABB93D79C6F0B320422385546535D3AFF70BEC51A82F4,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\REGAPI.dll,1542EAE06AE06D7A345E4355E28E886339DFE1386F7FAC57F1BBA6A59E6C1B18,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\RESUTILS.DLL,7DBEFFEC9E81947975D46F9433E3EB91D88D089997585AEBE7E97F91825CC84B,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\rfxvmt.dll,D5B51B16083871204CE6FBB73BA24A6FCFD6F084EBD3A3504CB4A693F26E591A,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\rpcepmap.dll,79986E80A92C949C543959F1E35647A9788DAB2892AC20B6DEA5C0BBC0CEDE9E,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\System32\RPCRT4.dll,D193474F16FEEE6291F6B55BFE5CACED0EA8CD0D1BF3805EC4313601FB9D30F8,NULL
svchost,C:\windows\system32\svchost.exe,C:\windows\system32\RpcRtRemote.dll,DF0BDDE8B45F5E360437302015EA4FA8E4C982F96CA0C46E48CB09158FF8E316,NULL
svchost,C:\windows\system32\svchost.exe,c:\windows\system32\rpcss.dll,1865BF58C77B8DE548AE51E8938F75FD33C5FC1B7D1CF6A80AE73D0B4C6CFA54,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\rsaenh.dll,743DF043F78CA7DF9A64FEA3E1B6D8EFFAC47699D8DBB25B61E31B9518167B14,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\rtutils.dll,B96AB0B78CFDE2CBABD8CF9CD6B6C5A4A545EBDD58938970107F667B57496A54,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\samcli.dll,C1DA3DF389A414AAA26FEEEA28F35AAC202CE3A5CC3AF26B7C0C14EBBC2157F9,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\SYSTEM32\samlib.dll,DF5361F2432AA15BBBAA5B7F50D0995F398C7219860174E4207C4082D47402CE,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\schannel.DLL,285245AE5523DED555C2A97C85611295D216A19DB76A5C7C0268E01A6DD03585,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\schedsvc.dll,CCBE0FD5863A6D01C9BFF2FBFC5BC0A974CE5B681A469E8A87E932921C68801E,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\sdclient.dll,C89BC27119B8153B4D83F2B079E6A56ACA8423FCA9B1D3DA90A32F7E1F8A8C43,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\sechost.dll,17EA4904C5CA0E05066DBEDE2B16E16F9A3FC1993AC50D1C3DF8BD75E7A8C7F0,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\system32\Secur32.dll,46B327CD50E728CBC22BD80F39DCEF2789AB780C77B6D285EEB90126B06EEEB5,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\sens.dll,9B4AB7E7293E79A8F6CC46C84F23E62AD3BD6E958FCE078CDBB125A69FAC7E50,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\sessenv.dll,8C1C1F723FB02D1C7DC4B8C1D8733B2178D5CCA4B4078CD9825A362A7BED1863,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\setupapi.dll,ED63B8F0079069271F46EECCB4B0CF384D02BD1E18FE3BA635A0C0B1284B2CBE,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\shacctprofile.dll,B08D8E9C47A62A748937BB6975DEEE85E5C55F634A4214F46CC5F75D41CD2211,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\shcore.dll,E7FED21BFEB166E168C3FD8597D0B3E5066CC8612A04412EA73CD6BC7C50199E,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\shell32.dll,3BEB2E4238285F011A15ECF3EF65ABC84348CE6168D5B3199544156E05B46DA6,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\shlwapi.dll,C44BB3EAA29952E11DB88D33C96BC13ECAFCA737CBAAB14C89AFA3E2D0781235,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\SPINF.dll,2A0002ACC6940D293E3E3FE2035C9AA0D639964F752C1C8C11ED867251E8D83C,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\sqmapi.dll,177FC35DEA1DCE2F851BD94A76CD8C2FE5A91E49C596A0EB842F6AFFA702437E,NULL
svchost,C:\windows\System32\svchost.exe,c:\windows\system32\srvsvc.dll,6B4242FF7A89C90FC4910A276A6A77047B13F0793D3E300C7C65C8A8F5E24F16,NULL
svchost,C:\windows\System32\svchost.exe,C:\windows\System32\SSCORE.DLL,2B80885C8BC1A620E2CD2A9CA05911BB261838719BF2C3110F2FF2F40D3CEE36,NULL
